system:index,PER_2000_population,PER_2001_population,PER_2002_population,PER_2003_population,PER_2004_population,PER_2005_population,PER_2006_population,PER_2007_population,PER_2008_population,PER_2009_population,PER_2010_population,PER_2011_population,PER_2012_population,PER_2013_population,PER_2014_population,PER_2015_population,PER_2016_population,PER_2017_population,PER_2018_population,PER_2019_population,PER_2020_population,presence,row_code,scientificName,year,.geo
0000000000000000002e,8.435054928721751E-4,8.930027131082525E-4,0.0010246087084798251,9.797542654982239E-4,0.0011326629316945579,0.0015660315688115125,0.00156640778432655,0.001576410361346515,0.0017141495251516794,0.001726857681448261,0.0019146873465027002,0.00202109261835907,0.0020287497918687614,0.003314710602018178,0.0020041487549486404,0.0022734340362469936,0.0023565110513100434,0.002751519541055256,0.0028111520040707254,0.0031639924154196887,0.0033343803712769463,1,47,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,8.400217246483354E-4,9.237553346810826E-4,9.713297671017549E-4,0.0010331942658761844,0.0011725671721768438,0.0011903547932959947,0.0013499452641197278,0.0014822638219258947,0.001483133002001719,0.0014504636039811315,0.0015778367800236334,0.001983032176526738,0.001929843103440077,0.0020415973963727263,0.002061620234584838,0.002067240865389798,0.0025479272975787227,0.00279738560008506,0.0029962089716219437,0.0031934814728504304,0.0035506953010518176,1,48,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,0.01526841796642425,0.020086733704688504,0.018631466836029408,0.01781899463750568,0.014571320247270314,0.01691773888819358,0.01561257971414164,0.013268817968520464,0.010264818618694941,0.010716161190294752,0.010718401043000175,0.011088684168370331,0.01100007341261588,0.012799574456670706,0.025858891360899982,0.013176009500874023,0.01387448733051618,0.013254220385615731,0.013414473959482184,0.016184599317756353,0.014667413431201495,1,49,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,3.205513211843722E-4,3.837026349798429E-4,4.45275414990736E-4,4.917262859332064E-4,4.609279033234891E-4,5.855258038340538E-4,8.223281168908465E-4,8.113725745466119E-4,8.853922232839406E-4,8.181173313299522E-4,9.317130288657022E-4,0.001187853990853125,0.0013142488586405914,0.001205674046650529,0.00117849852871515,0.0013534034027115388,0.001728328428797278,0.0021076767541029877,0.002128035883766179,0.0024270975524011778,0.002364103499726922,1,50,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,0.0030870015696421557,0.003706901463880843,0.003501483858289088,0.0035104943585454245,0.002768744106459267,0.0033976050185076166,0.0036409713912243934,0.003499025800356678,0.003346971312866491,0.003629766990814139,0.00310232757097658,0.004170821205365892,0.005386251959876687,0.005110678697625796,0.004634812353726696,0.005086763783851091,0.006265494220104872,0.006944921061250509,0.0069764259581764545,0.0070620003174625195,0.00799208588021643,1,6,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,0.008795452559841613,0.010882857182592739,0.010758414601578432,0.011748082687457403,0.0095967843507727,0.009306769807110815,0.009523368586658263,0.008492973812070547,0.006507851692902691,0.00672774494388232,0.006357512571940235,0.0076579589214102895,0.008082009114178956,0.013593462971495647,0.010307431703104691,0.013397387276385344,0.01170138836856566,0.01150865775405192,0.012499030062234868,0.015284627778273002,0.014140749266188518,1,7,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,0.015765423444556257,0.021385750758881664,0.019675720161667055,0.019974796021101523,0.01584510585548831,0.018337364969592467,0.01581625379987207,0.014270433611875657,0.011019666259195291,0.011074651832527975,0.012393243055717616,0.011374974079137925,0.01202939653075209,0.01147179947618176,0.013927059226176318,0.01519861659217699,0.018849849343007683,0.01768452365170507,0.020565505559537924,0.019226490501679624,0.019509878009557724,1,8,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,0.008258252649330626,0.013870661303985352,0.015999477867986642,0.016769200811783472,0.01494282441688519,0.019580627700277402,0.01826866473637375,0.01815898057584669,0.020288569158783146,0.020588871398392845,0.024287119084129147,0.021924983841531416,0.03894826799046759,0.025618500817640152,0.01535815882916544,0.014182826905858283,0.032934106185155756,0.03697529397174424,0.04042448582602482,0.04349917564906326,0.04531694744147506,1,9,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,0.011239560945507359,0.016315093088675948,0.016087039932608602,0.016562925936544643,0.013919338583946226,0.014978586725306277,0.015360293975647758,0.01522596966767428,0.013124471479186824,0.015145688646418205,0.01497618070274007,0.019160528013519213,0.018043066122952627,0.03207283549595113,0.02146067045921204,0.02809509337678844,0.022890410426200606,0.02290003358149061,0.024741510813142735,0.031146706341236244,0.027566459431659942,1,10,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,2.843591359480485E-4,3.754647616433966E-4,4.190567188083615E-4,4.314347500136743E-4,4.2790900744662125E-4,5.065874986387059E-4,6.916420381315345E-4,7.435444642004429E-4,7.797283362414615E-4,6.963190611214468E-4,7.85429610907301E-4,8.954827774169983E-4,9.156520193095738E-4,9.585865636301393E-4,7.673819711450122E-4,0.0012840518759855745,0.001141022156248344,0.0013589148487274847,0.0014129268302235242,0.001596719784863001,0.0014208263407150903,1,11,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,0.0010804887993407309,0.0011016843000463412,0.0010354520657154568,0.0011119437403976917,8.339055551343835E-4,9.020063937093843E-4,0.001065366429404593,0.0010132557315313641,9.804149637656176E-4,0.0011141735288844096,9.212869434051362E-4,0.0010135635738169738,0.0013844037510673788,0.0012350211006717064,0.0012014968503339617,0.0011949958329947263,0.0013656527237674476,0.0014645419544631654,0.0014407876833323753,0.0013865918071721407,0.0015532527639366247,1,12,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,0.010841721387616559,0.008051051462397856,0.007954813269715682,0.008025075944469256,0.00745019133878397,0.0064169568429682765,0.006385156105035075,0.005835802836672349,0.005325554517627346,0.006037528904191418,0.004380194751509264,0.005408401255879331,0.0049181059203749775,0.005022383640136789,0.005003813466093704,0.005062791053205728,0.005429284572236094,0.00557839102933512,0.005615706561023698,0.005367348169652271,0.005635549177360885,1,13,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,0.010663329623639582,0.015313297364057281,0.015657667395677054,0.015725273372349784,0.01386998613164121,0.014625544732838284,0.015102142358527464,0.014742222322406722,0.013281984104975766,0.01514035727755696,0.01523651746558208,0.018980378905932106,0.01895717920772001,0.03079563094412579,0.0224123966021865,0.028253724382204165,0.021554302117403817,0.022623106128737035,0.02468061487318254,0.03029360200698469,0.0278353663563144,1,14,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,0.007741955289726748,0.013138409787971598,0.015430145743576918,0.01514469120359304,0.0136073406420502,0.01730279991878014,0.016347287712143915,0.0174927615944077,0.019566658540975813,0.021902358590387833,0.022539524953154956,0.023438489765805356,0.014653683044746811,0.019689710701213163,0.016731252893805504,0.01698369862986546,0.017204135612529866,0.02090833458830329,0.022085912291910134,0.027414570829155396,0.02273336210671593,1,15,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,0.004153041441139637,0.004304518123321673,0.0035525588711321937,0.0038196487991394947,0.006055300120337337,0.005516594288615034,0.005062809887835208,0.005178114233136761,0.004509838686927276,0.0047849898646567385,0.003448525116797171,0.0044767713265530034,0.004084642435990128,0.004257740012790058,0.00430245624636026,0.003969605047913159,0.0039482746821116,0.004149145410195286,0.004003968584698205,0.003596699956402767,0.0035971427747212787,1,16,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,0.004789542368448832,0.004778414694409745,0.004138071800344715,0.004188273419790408,0.007425451837480068,0.006328613623319304,0.005701145312438409,0.005647091932740866,0.004684437250754997,0.0051632340413098245,0.003927583690257926,0.0049131623451031895,0.004362912815721596,0.00453762179605809,0.005743268082904465,0.0045157264498080696,0.004166030476563701,0.0044360682167405,0.004297391865767684,0.004084311308814031,0.0038340500218099825,1,18,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,9.140706566326759E-4,7.815226236833077E-4,9.139953370607806E-4,9.556280019893951E-4,8.091202542167522E-4,8.209048578625217E-4,9.456022478201811E-4,8.604380439090379E-4,8.996050359736034E-4,9.898977502541362E-4,8.600553454301668E-4,9.432024765284916E-4,0.0014569311813615701,0.0011986852591565136,0.0017623693997259526,0.0011683499974691693,0.0013740005861858236,0.0015009691888539524,0.001401656568415609,0.0013901296509977652,0.001470610534534881,1,19,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,0.0090777236493487,0.010618991569122847,0.010566039463760807,0.010643683052530476,0.011758925583140524,0.012463043728733764,0.011255479078082477,0.012074943047528174,0.012943698600957206,0.01464589659635927,0.01286142046618111,0.013408710971912915,0.012071249330891112,0.013381715279583838,0.01873086505368644,0.016801260455566295,0.015874330743270763,0.014269407020480025,0.016610067527668148,0.015816165828237347,0.017020440744418722,1,21,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,0.01636442925561877,0.016552163448696044,0.016694489121437072,0.017399303103778876,0.02014898666564156,0.01962871991244017,0.017678869311131686,0.017055537807298644,0.018628401038985627,0.021445204251829317,0.01918500326573849,0.02175176759414813,0.01865442795496361,0.01909489746333337,0.02117799968257839,0.021514730038596136,0.02757068993706329,0.02779500149920875,0.027831415539863062,0.031208903890322236,0.03062138152765293,1,22,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,0.01058010715699079,0.0151045092144141,0.015431517881213448,0.01539293694145539,0.01384398191436833,0.014592255458381831,0.015057894364729816,0.014996426848365978,0.013280276055721674,0.015121810123616575,0.014848583483812856,0.01886638641795691,0.01888495573372233,0.031067418898729715,0.0221948208104746,0.027640857087338672,0.021227382401040953,0.022423845536860762,0.024776955818136534,0.029502347126310946,0.027392306865430344,1,23,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,0.012738256302534365,0.013223898578800408,0.012709633713843775,0.013429255235721083,0.013900976733980226,0.014718124277743638,0.013338613006121972,0.013093813691361277,0.013519200733771511,0.016351623153861832,0.015105310933408785,0.01796468960523021,0.013453976747890312,0.01679290254034248,0.020816716705175004,0.018943788439911954,0.018745506065441113,0.018723214081689424,0.02032162638417646,0.020515164017092948,0.02164822984852043,1,26,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,3.091131763843199E-4,3.760818793785338E-4,4.232637444967586E-4,4.6432571218568176E-4,4.450262516198278E-4,6.946576756936515E-4,8.421128955852313E-4,8.245925473816255E-4,9.105528382967939E-4,8.716398601274133E-4,9.503438313235985E-4,0.001210963012486258,0.0014095632966571285,0.0012838191503439754,0.0013463253821885469,0.0013529624493208293,0.0017501986311639058,0.002152522424162895,0.0021709389354595365,0.002521039329140502,0.002492675832564048,1,27,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,0.0110018674065085,0.012223698571324349,0.012949238235459608,0.012705852934981093,0.012950303737877629,0.014793485519932764,0.013110123801172947,0.013273632307262981,0.013781721579531829,0.015604253328752283,0.014045770659896673,0.014537750630109918,0.01418287712788465,0.015255113409868643,0.018868104543756033,0.015606274189171838,0.01569266204594397,0.01581919728321772,0.016866798782903775,0.01717140071240126,0.017613495484578842,1,28,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,0.008976612904784726,0.01075276250713596,0.010664794283608595,0.011406773752441594,0.00962707879131331,0.00910233621138568,0.009348349638429341,0.008918333396899934,0.006784152350954566,0.006689841608863835,0.006441366833214666,0.007467860971376592,0.007968415767319647,0.01237970393004955,0.010400062196833246,0.013304212539657658,0.014907118082776958,0.016413255021268246,0.016536154481125814,0.019298460816635804,0.019339718844960718,1,29,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,5.926094536085193E-4,5.31106353874373E-4,6.36208132959391E-4,6.522655932177953E-4,5.05689540695326E-4,4.982742218428528E-4,6.192292808098536E-4,5.854090184941157E-4,5.82283980888771E-4,6.581879791566262E-4,5.666795262025998E-4,6.531040375942693E-4,9.458377797558319E-4,8.693184310972106E-4,8.895175367155495E-4,8.098539773046093E-4,9.648642114674051E-4,0.0010387819936024207,0.0010132817140616037,9.542001151096294E-4,0.001042439109262298,1,30,Corythopis torquatus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000,0.012057393453284807,0.01853798016467515,0.017961773298242514,0.017929697591884466,0.015500063208096168,0.017511954750208295,0.017396892227378547,0.016634595715532118,0.015094849105705233,0.01756783883799525,0.018121997091700048,0.021076127485025162,0.019536348103600394,0.03590579902132353,0.023467505935068224,0.03161259685807369,0.02459456169722127,0.02551630735397339,0.028560047012333778,0.03486533815077707,0.032142274388495616,1,1,Corythopis torquatus,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,0.010099403819471013,0.012637002338819644,0.012510392676089326,0.01257057902494482,0.011110572418307556,0.012122865967160347,0.011167359852469435,0.009768282881408345,0.007738384262969097,0.007913644487659136,0.008089538581450196,0.008848146714416204,0.009236097814259575,0.016876798700176034,0.013741102135356734,0.017600846086062636,0.014696443760219741,0.015639235528514664,0.015287073161087784,0.01908088555084724,0.016201412327149334,1,2,Corythopis torquatus,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,0.011031570727480393,0.014653286104108775,0.01578581474502297,0.0151269892559332,0.013184175085203321,0.013976227572443439,0.014178781930868533,0.014828937493410766,0.012493043743512209,0.014172100363408819,0.013670063285412743,0.01780859198348195,0.01771151071377829,0.028186406326644563,0.017845534978836192,0.023388086639198606,0.023297194267312686,0.02516151486950762,0.024126050241437616,0.03052472229681763,0.026934910857794335,1,3,Corythopis torquatus,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
