system:index,area,class,row_code,year,.geo
2_00000000000000000082_0_2,0.05973120320877372,25,131,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000009c_0_0,0.9646872376098642,3,157,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000004c_0_0,0.0680812462452608,3,77,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000004c_0_1,0.9115543800465293,12,77,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000083_0_0,0.978738249496404,3,132,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000091_0_0,0.06694864648437505,3,146,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000091_0_1,0.8533096817729858,12,146,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000091_0_2,0.04998831896972654,14,146,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000079_0_0,0.922052397043031,3,122,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000079_0_1,0.05757781573223038,12,122,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000006d_0_0,0.9788115070298168,3,110,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000a5_0_0,0.35569724507482176,3,166,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000a5_0_1,0.45150662419337795,12,166,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000a5_0_2,0.15870723142688242,14,166,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000008a_0_0,0.9766419049852602,3,139,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000041_0_0,0.20682079990210425,3,66,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000041_0_1,0.011619351562500001,6,66,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000041_0_2,0.734861249489461,14,66,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000041_0_3,0.018769726196289062,33,66,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ad_0_0,0.9721026742259299,3,174,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ad_0_1,8.937943115234375E-4,12,174,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000b3_0_0,0.9734943593247347,3,180,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007e_0_0,0.24755243174594044,3,127,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007e_0_1,0.1404121513576133,6,127,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007e_0_2,0.5917697675367187,14,127,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000004b_0_0,0.937225997680665,3,76,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000004b_0_1,0.007086730346679688,13,76,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000004b_0_2,0.02037450958251953,14,76,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000068_0_0,0.9578917260454949,3,105,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000009e_0_0,0.9787694383061407,3,159,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000b8_0_0,0.9789024743851013,3,185,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000b5_0_0,0.9757114387817385,3,182,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000089_0_0,0.9659320914306615,3,138,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000090_0_0,0.01762344232177734,3,145,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000090_0_1,0.9402682837237167,14,145,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005b_0_0,0.9808648547947275,3,92,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000080_0_0,0.7937521209106448,3,129,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000080_0_1,0.11277778906250008,12,129,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000080_0_2,0.05940218145751956,14,129,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000076_0_0,0.9872848913392288,3,119,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005e_0_0,0.9676667296616499,3,95,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007b_0_0,0.24755243174594044,3,124,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007b_0_1,0.1404121513576133,6,124,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000007b_0_2,0.5917697675367187,14,124,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000a3_0_0,0.9686298193651371,3,164,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000058_0_0,0.06550290242895979,3,89,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000058_0_1,0.9131612821044913,14,89,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000060_0_0,0.9804411760239582,3,97,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000098_0_0,0.9693519158248628,3,153,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000004f_0_0,0.28198193420936696,3,80,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000004f_0_1,0.6902682306666954,14,80,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000004f_0_2,0.018133911797497317,25,80,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000008b_0_0,0.9659111006950821,3,140,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000008c_0_0,0.9675600878882304,3,141,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000000_0_0,0.9722187141113252,3,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000000_0_1,8.93584228515625E-4,14,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000001_0_0,0.9704947691583358,3,2,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002_0_0,0.9160024014366085,3,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002_0_1,0.06109009010009764,6,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002_0_2,0.010487842224121092,14,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000003_0_0,0.9779883450939715,3,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004_0_0,0.9644724997709397,3,5,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000005_0_0,0.9248402726454791,3,6,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000005_0_1,0.06525725874095249,13,6,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000006_0_0,0.9538288381347697,3,7,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000006_0_1,0.019666575622558583,13,7,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007_0_0,0.2081259693842871,3,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007_0_1,0.7632909583788123,14,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000008_0_0,0.9784327516943797,3,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000009_0_0,0.029117962393008963,3,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000009_0_1,0.9343256363853353,14,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000a_0_0,0.9146436301269528,6,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000a_0_1,0.010707989013671875,14,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000a_0_2,0.04640124999999994,33,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000b_0_0,0.9798346506668358,3,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000c_0_0,0.9726040673691686,3,13,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000d_0_0,0.9901262950422743,3,14,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000e_0_0,0.9669306307487967,3,15,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000f_0_0,0.16560542311939874,3,16,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000f_0_1,0.40951915979961345,6,16,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000f_0_2,0.08403325463867198,14,16,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000f_0_3,0.31946654948969877,33,16,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000010_0_0,0.7739787826114422,3,17,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000010_0_1,0.19816700302949808,14,17,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000011_0_0,0.9689039924254121,3,18,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000012_0_0,0.9705199507261952,3,19,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000013_0_0,0.9655512665402852,3,20,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000014_0_0,0.9730643145285267,3,21,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000015_0_0,0.9773336536680938,3,22,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000016_0_0,0.9753459568445538,3,23,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000017_0_0,0.9777310252685506,3,24,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000018_0_0,0.9735615208144224,3,25,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000019_0_0,0.9786370301992416,3,26,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001a_0_0,0.9775413275146517,3,27,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001b_0_0,0.9762952481430978,3,28,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001c_0_0,0.9841563920654267,3,29,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001d_0_0,0.9884440065994586,3,30,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001e_0_0,0.9741531317626981,3,31,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001f_0_0,0.9517048319702165,3,32,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001f_0_1,0.024136787883923094,6,32,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000020_0_0,0.9675272537664694,3,33,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000021_0_0,0.97724286236573,3,34,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000022_0_0,0.9891360480143216,3,35,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000023_0_0,0.33182564130236797,3,36,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000023_0_1,0.6482468917384726,14,36,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000024_0_0,0.9709492106818648,3,37,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000025_0_0,0.9786993414574724,3,38,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000026_0_0,0.3101808797609806,3,39,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000026_0_1,0.27427055760234686,12,39,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000026_0_2,0.3609307608336195,13,39,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000026_0_3,0.030634903487620626,14,39,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027_0_0,0.876280006682755,3,40,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027_0_1,0.05939555702239391,12,40,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027_0_2,0.010491868372300091,13,40,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027_0_3,0.03159826640050551,14,40,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000028_0_0,0.8192878637386475,3,41,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000028_0_1,0.012506320800781252,6,41,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000028_0_2,0.15831195198112938,14,41,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000029_0_0,0.977073363361434,3,42,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002a_0_0,0.9787849540991718,3,43,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002b_0_0,0.9644946034007312,3,44,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002c_0_0,0.9806915346895063,3,45,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002d_0_0,0.9015295123484931,3,46,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002d_0_1,0.08345450824333632,33,46,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002e_0_0,0.9665924941442201,3,47,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002f_0_0,0.9717007250222617,3,48,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000030_0_0,0.9707643277484981,3,49,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000031_0_0,0.9851452014057258,3,50,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000032_0_0,0.9623502730906878,3,51,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000032_0_1,0.022633138450712312,33,51,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000033_0_0,0.8923757068340161,3,52,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000033_0_1,0.004423160583496094,14,52,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000033_0_2,0.09353100349264713,33,52,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000034_0_0,0.6239644607259095,3,53,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000034_0_1,0.06196641595458983,25,53,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000034_0_2,0.2851690077189131,33,53,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000035_0_0,0.9647299471047769,3,54,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036_0_0,0.03227125756835937,3,55,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036_0_1,0.6734742429943605,6,55,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036_0_2,0.03314374114990235,14,55,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036_0_3,0.01569978918457031,25,55,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036_0_4,0.21194631689453095,33,55,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000037_0_0,0.40652515776199566,3,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000037_0_1,0.13324807001713768,6,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000037_0_2,0.43594898450353353,14,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000038_0_0,0.5973146333175365,3,57,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000038_0_1,0.14921061604937366,6,57,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000038_0_2,0.01569245513916016,12,57,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000038_0_3,0.08194981939697257,14,57,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000038_0_4,0.02702606555175782,25,57,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000038_0_5,8.718104248046875E-4,27,57,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000038_0_6,0.11702751978257121,33,57,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000039_0_0,0.9566340256776074,3,58,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000039_0_1,0.02247323540541705,6,58,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_0,0.004416952819824219,3,59,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_1,0.6464213074948805,11,59,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_2,0.1492802226076614,14,59,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_3,0.17756219207763688,33,59,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003b_0_0,0.18218875261278317,3,60,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003b_0_1,0.012485704162597658,6,60,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003b_0_2,0.35716337829302613,14,60,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003b_0_3,0.016944865783691407,24,60,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003b_0_4,0.007134665710449219,25,60,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003b_0_5,0.39079009915173135,33,60,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003c_0_0,0.7760707025931509,3,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003c_0_1,0.007647451003130745,6,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003c_0_2,0.022890325561523435,14,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003c_0_3,0.0431394465942383,25,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003c_0_4,0.13572900264102714,33,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003d_0_0,0.9872447308474027,3,62,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003e_0_0,0.22251440816913706,3,63,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003e_0_1,0.7620927289510104,14,63,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003f_0_0,0.9401470651293019,3,64,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003f_0_1,0.025468220568368945,33,64,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a0_0_0,0.8032218688354497,3,161,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a0_0_1,0.09125538012695321,12,161,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a0_0_2,0.07145484246826175,14,161,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a7_0_0,0.08350680932617185,3,168,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a7_0_1,0.8281893969726556,6,168,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a7_0_2,0.05423588513183592,11,168,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000049_0_0,0.8007706082217999,3,74,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000049_0_1,0.010727656250000002,4,74,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000049_0_2,0.010692600978477329,11,74,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000049_0_3,0.08356705883980542,12,74,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000049_0_4,0.06615388360595705,14,74,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000050_0_0,0.907416134447294,3,81,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000050_0_1,0.06091628161908324,14,81,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000099_0_0,0.0906474492769131,3,154,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000099_0_1,0.007622407214355468,12,154,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000099_0_2,0.8845739847124884,14,154,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000097_0_0,0.7210119798260852,3,152,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000097_0_1,0.023671281562356393,14,152,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000097_0_2,0.2288110979362938,33,152,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000007f_0_0,0.9789024743851014,3,128,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008f_0_0,0.9301519761316634,3,144,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008f_0_1,0.04555946265007465,14,144,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a2_0_0,8.293540326286765E-4,25,163,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a2_0_1,0.018522237674010032,34,163,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000bc_0_0,0.5244508611845128,3,189,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000bc_0_1,0.43580254938462215,12,189,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000bc_0_2,0.028276747802734366,25,189,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000059_0_0,0.0025714574190027575,3,90,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000059_0_1,0.9882633364430121,14,90,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000078_0_0,0.9780595118401055,3,121,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a4_0_0,0.09015824408126528,3,165,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a4_0_1,0.13392794529263366,12,165,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a4_0_2,0.7648054276616102,14,165,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000056_0_0,0.021148269226074212,3,87,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000056_0_1,0.2990303700058886,12,87,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000056_0_2,0.30395349801456195,13,87,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000056_0_3,0.3337595887989724,14,87,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000095_0_0,0.9767675755533854,3,150,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000064_0_0,0.01737388189697266,3,101,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000064_0_1,0.12791264777903835,11,101,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000064_0_2,0.8179164809893456,12,101,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000064_0_3,0.006080878845214843,13,101,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000054_0_0,0.8244808972402535,3,85,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000054_0_1,0.15345738075166587,14,85,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a8_0_0,0.8884075394054936,3,169,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a8_0_1,0.081065176775764,14,169,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a1_0_0,0.9694890885476507,3,162,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000bd_0_0,0.9640553758772356,3,190,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000094_0_0,0.018102385918351716,3,149,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000094_0_1,0.13625833938155832,6,149,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000094_0_2,0.02918364982024548,11,149,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000094_0_3,0.7107700039998343,12,149,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000094_0_4,0.09672187221823296,33,149,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ab_0_0,0.021148269226074212,3,172,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ab_0_1,0.2990303700058886,12,172,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ab_0_2,0.30395349801456195,13,172,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ab_0_3,0.3337595887989724,14,172,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000005f_0_0,0.9786540445973099,3,96,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000044_0_0,0.3162615999145512,3,69,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000044_0_1,0.003563485595703125,12,69,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000044_0_2,0.628958608215331,14,69,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000044_0_3,0.021381068542480466,33,69,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ba_0_0,0.20386354831830186,3,187,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ba_0_1,0.20734745409438202,11,187,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ba_0_2,0.15617165663057203,12,187,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ba_0_3,0.40210642950439424,33,187,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000071_0_0,0.9780595118401055,3,114,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b7_0_0,0.9322622870002282,3,184,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b7_0_1,0.03200220092773437,12,184,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
