system:index,area,class,row_code,year,.geo
0_0000000000000000009f_0_0,0.8999592156910612,3,160,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009f_0_1,0.08357253600643388,33,160,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a2_0_0,0.8684937539198926,3,163,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a2_0_1,0.07919646466782507,6,163,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a2_0_2,0.020101184318991272,33,163,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b5_0_0,0.9244757763080557,3,182,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b5_0_1,0.013368385314941406,6,182,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b5_0_2,0.04225463095224418,33,182,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c6_0_0,0.005356326782226562,0,199,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c6_0_1,0.4464094669637031,3,199,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c6_0_2,0.5288022190214272,14,199,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c8_0_0,0.9762357343912754,3,201,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000109_0_0,0.9652468496572588,3,266,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000109_0_1,0.01251058433263442,6,266,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010c_0_0,0.4610869708850315,3,269,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010c_0_1,0.5105168960363029,6,269,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010c_0_2,0.007145901916503907,33,269,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000112_0_0,0.09212735097033939,0,275,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000112_0_1,0.7933855365349245,3,275,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000112_0_2,0.10104979566219555,14,275,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000112_0_3,0.004565809763470818,24,275,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000117_0_0,0.07672757208251947,0,280,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000117_0_1,0.3399194529418941,3,280,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000117_0_2,0.006245262756347656,11,280,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000117_0_3,0.5486898329467768,14,280,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000123_0_0,0.9787466742527492,3,292,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000125_0_0,0.9760477066181308,3,294,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000131_0_0,0.0716580972081801,3,306,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000131_0_1,0.9076516367075008,6,306,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000133_0_0,0.9158717452435534,3,308,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000133_0_1,0.06135147124406404,6,308,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
