system:index,area,class,territory,year,.geo
1_22_0,0.013939051025390628,3,25,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23_0,0.017526804504394533,3,26,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_0,0.0017499075927734375,3,27,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_1,0.012249332641601562,6,27,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_2,0.003499818603515625,33,27,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25_0,0.017524856933593746,3,28,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26_0,0.008721583312988281,6,29,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26_1,0.00174431396484375,25,29,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26_2,0.006977260375976562,33,29,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27_0,0.005248808349609374,3,30,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27_1,0.001749602783203125,33,30,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_28_0,0.013953519042968748,3,31,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_29_0,0.013968095947265623,6,32,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_30_0,0.017468989501953122,3,33,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_31_0,0.00784944873046875,6,34,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_31_1,0.0026164877929687504,14,34,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_31_2,8.721629028320313E-4,25,34,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32_0,0.017470148315429694,6,35,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33_0,0.013971265380859375,6,36,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_34_0,0.002625887817382813,3,37,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_34_1,0.006127085815429688,6,37,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_34_2,0.008752973632812501,33,37,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_35_0,0.00349125146484375,6,38,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_35_1,0.013964978393554687,14,38,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_36_0,0.0026187301025390624,6,39,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_36_1,0.01134784729003906,14,39,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_37_0,0.008734070861816406,3,40,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_38_0,0.013108086364746092,3,41,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_38_1,0.004369363891601563,14,41,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_39_0,0.009607262451171873,3,42,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_39_1,0.004366944580078125,14,42,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_40_0,0.013986247802734372,3,43,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_41_0,0.010478772827148437,6,44,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_42_0,0.013971806152343752,6,45,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_43_0,0.017447216186523437,6,46,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_44_0,0.007864876525878906,3,47,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_44_1,8.738746948242187E-4,14,47,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_45_0,8.740250244140625E-4,3,48,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_45_1,0.013110354614257812,14,48,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_46_0,0.017444561157226566,3,49,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_47_0,0.006124920959472656,3,50,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_47_1,0.011374861755371097,6,50,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_48_0,0.013967093749999998,6,51,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_49_0,0.017469024902343748,3,52,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_50_0,0.017459547424316404,6,53,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_51_0,0.017464659912109375,6,54,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_52_0,0.002616743835449219,3,55,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_52_1,0.002616740173339844,14,55,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_52_2,0.00174449169921875,33,55,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_53_0,0.012228345825195311,3,56,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_53_1,0.0017469095458984374,6,56,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_54_0,0.00349191845703125,3,57,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_55_0,0.01569953338623047,3,58,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_55_1,0.0017443905639648438,33,58,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_56_0,0.021802703857421883,3,59,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_57_0,0.017496395263671874,3,60,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_58_0,0.01662117474365234,3,61,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_59_0,0.008720769958496093,3,62,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_60_0,0.006969526000976562,3,63,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_61_0,0.017461299743652348,6,64,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_62_0,0.017441843872070314,3,65,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_63_0,0.017484625976562505,3,66,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_64_0,0.012249642822265625,3,67,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_64_1,0.001749951904296875,33,67,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_65_0,0.017456840515136712,6,68,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_66_0,0.013080120849609377,3,69,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_66_1,8.72008544921875E-4,25,69,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_67_0,0.021824624633789067,14,71,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_68_0,0.004361728210449218,3,72,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_68_1,0.00261704296875,25,72,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_68_2,0.0069787693481445316,33,72,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_69_0,0.014857762207031253,3,73,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_69_1,0.006991881652832031,25,73,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_70_0,0.013950164550781246,6,74,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_71_0,0.013979980102539058,3,76,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_71_1,0.003494987426757812,14,76,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_72_0,0.01749212524414062,14,77,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_73_0,0.01749378295898437,3,78,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_74_0,0.014846596862792969,6,79,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_74_1,0.002619982482910156,14,79,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_75_0,0.017471110595703124,3,80,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_75_1,0.004367777648925781,14,80,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_76_0,0.014047239013671872,3,81,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_77_0,0.014043695800781249,3,82,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_78_0,0.006111733825683595,3,83,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_78_1,0.0069848350830078116,14,83,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_78_2,0.004365516357421875,25,83,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_79_0,8.721282348632813E-4,3,84,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_79_1,0.01220977331542969,6,84,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_80_0,0.017478089111328126,3,85,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_81_0,0.013083725280761715,3,86,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_81_1,0.003488989562988281,14,86,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_81_2,8.722467041015625E-4,33,86,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_82_0,0.008723019653320313,3,87,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_82_1,0.008723033813476564,25,87,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_83_0,0.017442938842773443,3,89,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_84_0,8.74776123046875E-4,3,91,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_84_1,0.009622521972656253,33,91,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_85_0,8.730172119140625E-4,14,92,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_85_1,0.016587353271484376,30,92,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_86_0,0.021824714050292966,14,93,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_87_0,0.013957162597656253,6,94,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_88_0,0.013169772277832031,3,95,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_88_1,0.004389918273925781,6,95,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_89_0,0.017444360961914058,3,96,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_90_0,0.013939081787109373,3,97,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_91_0,0.017441651611328126,6,98,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_92_0,0.014031246337890626,3,100,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_93_0,0.014047702148437495,3,102,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_94_0,0.0069778537597656246,3,103,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_94_1,0.0069778537597656246,14,103,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_95_0,0.005245406005859375,3,104,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_95_1,0.005245411376953124,6,104,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_96_0,0.017535937499999994,3,105,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_97_0,0.011337604797363282,6,106,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_97_1,0.0017442445678710937,25,106,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_97_2,8.72121826171875E-4,33,106,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_98_0,0.001748068420410156,3,107,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_98_1,0.012236478942871096,14,107,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_99_0,0.017459565429687504,6,109,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_100_0,0.01745969970703125,14,110,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_101_0,0.017441587524414062,3,111,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_102_0,0.013950061035156253,6,112,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_103_0,0.013971948486328128,6,113,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_104_0,0.021817216796874997,3,114,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_105_0,0.012210245849609377,6,115,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_105_1,0.001744323974609375,14,115,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_106_0,0.021822385253906253,3,116,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_107_0,0.006109758972167968,6,117,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_107_1,0.007855397277832032,14,117,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_108_0,0.017558876647949223,3,118,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_109_0,0.02179679870605469,3,120,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_110_0,0.013996301757812501,3,121,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_111_0,0.013972048095703129,6,122,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_112_0,0.02194363861083985,3,123,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_113_0,0.017555493896484375,3,125,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_114_0,0.0026198270263671874,14,126,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_114_1,0.0034931044921875,25,126,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_114_2,0.007859486450195312,33,126,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_115_0,0.017433473510742186,3,127,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_116_0,0.017459565429687504,33,128,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_117_0,0.013969882324218752,6,129,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_118_0,0.017456714782714843,3,130,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_119_0,0.01746083526611328,14,132,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_120_0,0.01399675390625,3,133,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_121_0,0.006979014587402344,6,134,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_121_1,0.002617127380371094,14,134,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_121_2,0.007851383056640624,33,134,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_122_0,0.017479715087890625,3,135,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_123_0,0.017472618713378907,3,136,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_124_0,0.012240278076171876,3,137,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_124_1,0.001748609130859375,33,137,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_125_0,0.01753935620117188,3,140,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_126_0,0.01746062963867188,6,141,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_127_0,0.01487117529296875,3,142,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_127_1,0.002624321533203125,33,142,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_128_0,0.017558986206054693,3,147,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_129_0,0.0175391142578125,3,148,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_130_0,0.008721310729980468,3,149,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_130_1,0.01308194091796875,6,149,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_131_0,0.013969139892578123,14,150,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_132_0,0.013974476318359373,3,152,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_133_0,0.013956246337890627,3,153,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_134_0,0.013107062316894532,6,155,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_134_1,0.004369011413574218,33,155,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_135_0,0.015729755065917967,3,156,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_135_1,0.0017477476806640625,6,156,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_136_0,0.007843703430175781,3,157,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_136_1,8.715217895507813E-4,6,157,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_136_2,0.0052291453857421875,33,157,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_137_0,8.73145751953125E-4,3,158,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_137_1,0.013097164794921878,14,158,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_138_0,0.017441926025390624,3,160,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_139_0,0.013072993774414064,3,161,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_139_1,0.004357672729492187,6,161,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_140_0,0.008730205688476562,30,162,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_140_1,0.008730227172851563,33,162,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_141_0,0.002619926513671875,6,163,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_141_1,0.011353017333984373,14,163,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_142_0,0.013971735107421872,6,164,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_143_0,0.014043885009765623,3,165,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_144_0,0.016586653930664063,3,167,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_144_1,8.729832153320312E-4,6,167,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_145_0,0.017559510498046868,3,168,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_146_0,0.01395337255859375,3,169,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_147_0,0.014046587402343751,3,171,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_148_0,0.017456508300781257,3,172,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_149_0,0.0061456416015625,3,173,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_149_1,0.00790154736328125,14,173,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_150_0,0.012291127624511722,3,174,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_150_1,0.0017558735961914064,14,174,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_151_0,0.006988567871093751,3,175,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_151_1,0.010482869506835937,33,175,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_152_0,0.010501442810058595,3,176,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_152_1,0.003500477600097656,33,176,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_153_0,0.017464597778320316,6,177,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_154_0,0.00611247802734375,14,178,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_154_1,0.011351728210449217,30,178,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_155_0,0.013942220947265624,3,179,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_156_0,0.021820635375976574,3,180,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_157_0,0.017477309875488282,3,181,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_158_0,0.016603379028320313,3,182,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_158_1,8.738606567382812E-4,33,182,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_159_0,0.017457307128906245,14,183,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_160_0,0.017459637145996094,33,185,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_161_0,0.017445980834960934,6,186,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_162_0,0.014047001220703131,3,187,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_163_0,0.013971578613281249,6,188,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_164_0,0.013954292480468748,3,191,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_165_0,0.004361997863769531,6,193,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_165_1,0.007851597229003906,14,193,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_165_2,0.0017448023681640625,25,193,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_166_0,0.017447525024414063,3,195,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_0,0.01744230041503906,6,1,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_0,0.013954540527343746,3,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_0,0.01744221801757813,6,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_0,0.01748448706054688,3,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_0,0.007872930419921874,3,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_0,0.0034884964599609376,6,7,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_0,0.01744267456054687,3,8,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_0,0.01831394018554687,3,9,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_0,0.0061048129272460935,3,10,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_1,0.011337496643066408,6,10,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_0,0.004375598022460937,3,11,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_1,0.002625353759765625,33,11,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_0,8.74772705078125E-4,3,12,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_1,0.006123405517578126,33,12,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_0,8.7310205078125E-4,3,13,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_1,0.0017462041015625,14,13,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_2,0.0017462041015625,25,13,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_0,0.01308126068115234,3,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_1,8.720825805664063E-4,6,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13_0,0.013954409667968747,3,15,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_0,0.003491922119140625,33,17,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_0,8.738063354492187E-4,3,18,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_1,0.006116639038085937,6,18,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_0,0.012247808227539061,3,19,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_1,0.0017496839599609375,33,19,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_0,0.0061054567260742185,6,20,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_1,0.011338704040527345,14,20,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_18_0,0.02190685241699219,3,21,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_19_0,0.017525194091796877,3,22,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20_0,0.00784865899658203,3,23,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20_1,0.009592827819824219,6,23,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_21_0,0.0017446471557617188,3,24,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_21_1,0.012212545654296877,6,24,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
