system:index,bio10_temp_warmest_qt,bio13_precip_wettest_month,cmi_min,presence,row_code,scientificName,year,.geo
0000000000000000004f,2988.0,354.6054037729899,262.85,1,80,Ateles chamek,2013,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-72.3528208642608,-4.573016178963535],[-72.34385258481568,-4.573016178963535],[-72.34385258481568,-4.56401904211956],[-72.3528208642608,-4.56401904211956],[-72.3528208642608,-4.573016178963535]]]}"
00000000000000000050,2988.0,355.7580498026614,260.54771784232355,1,81,Ateles chamek,2013,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-72.35633480622735,-4.600212236288435],[-72.34736618560716,-4.600212236288435],[-72.34736618560716,-4.591215099444526],[-72.35633480622735,-4.591215099444526],[-72.35633480622735,-4.600212236288435]]]}"
00000000000000000051,2988.1867219917012,341.7725497043974,323.35684647302907,1,82,Ateles chamek,2013,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-72.67010382226508,-4.586072426847992],[-72.66113537928447,-4.586072426847992],[-72.66113537928447,-4.577075290004049],[-72.67010382226508,-4.577075290004049],[-72.67010382226508,-4.586072426847992]]]}"
00000000000000000052,2987.0,343.8134185538804,309.5289256198347,1,83,Ateles chamek,2013,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-72.78576475156386,-4.706807046970806],[-72.77679477397318,-4.706807046970806],[-72.77679477397318,-4.697809910127151],[-72.78576475156386,-4.697809910127151],[-72.78576475156386,-4.706807046970806]]]}"
00000000000000000044,2995.713692946058,336.7402565350671,-1337.7551867219918,1,69,Ateles chamek,2014,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-56.05739643875684,-9.865121900190886],[-56.048322607038195,-9.865121900190886],[-56.048322607038195,-9.856124763359663],[-56.05739643875684,-9.856124763359663],[-56.05739643875684,-9.865121900190886]]]}"
00000000000000000045,2998.6213991769546,350.5882337279771,-1048.1893004115227,1,70,Ateles chamek,2014,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-61.69061217647923,-9.360043982969358],[-61.68155187545917,-9.360043982969358],[-61.68155187545917,-9.351046846136901],[-61.69061217647923,-9.351046846136901],[-61.69061217647923,-9.360043982969358]]]}"
00000000000000000046,2986.0,463.10036528159566,-268.18106995884773,1,71,Ateles chamek,2014,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-65.42754481444385,-16.814956406345768],[-65.41820594651414,-16.814956406345768],[-65.41820594651414,-16.805959269531964],[-65.42754481444385,-16.805959269531964],[-65.42754481444385,-16.814956406345768]]]}"
00000000000000000047,2943.602459016394,321.83409631447716,-256.28278688524597,1,72,Ateles chamek,2014,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-67.40164659193466,-16.060868908997378],[-67.3923439072342,-16.060868908997378],[-67.3923439072342,-16.051871772181627],[-67.40164659193466,-16.051871772181627],[-67.40164659193466,-16.060868908997378]]]}"
00000000000000000048,2992.6348547717844,325.1592346444665,257.34024896265566,1,73,Ateles chamek,2014,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.541587393865,-4.792288014165161],[-73.53261630535283,-4.792288014165161],[-73.53261630535283,-4.7832908773217095],[-73.541587393865,-4.7832908773217095],[-73.541587393865,-4.792288014165161]]]}"
00000000000000000049,2981.363636363636,301.7967649097285,-761.1074380165289,1,74,Ateles chamek,2014,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.723055856513,-12.1486186314528],[-69.71391143160271,-12.1486186314528],[-69.71391143160271,-12.13962149462719],[-69.723055856513,-12.13962149462719],[-69.723055856513,-12.1486186314528]]]}"
0000000000000000004a,2982.0,302.0027094083559,-759.246913580247,1,75,Ateles chamek,2014,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.73696419871244,-12.172274162541271],[-69.7278189605227,-12.172274162541271],[-69.7278189605227,-12.16327702571572],[-69.73696419871244,-12.16327702571572],[-69.73696419871244,-12.172274162541271]]]}"
0000000000000000003f,2992.04979253112,321.3418591764458,229.96265560165975,1,64,Ateles chamek,2015,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.4387097709663,-4.524710737251669],[-73.4297420924687,-4.524710737251669],[-73.4297420924687,-4.51571360040758],[-73.4387097709663,-4.51571360040758],[-73.4387097709663,-4.524710737251669]]]}"
00000000000000000040,2872.4752066115702,464.2903487780862,60.56611570247934,1,65,Ateles chamek,2015,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-74.6315434221262,-11.51189467383073],[-74.62242025031262,-11.51189467383073],[-74.62242025031262,-11.502897537003548],[-74.6315434221262,-11.502897537003548],[-74.6315434221262,-11.51189467383073]]]}"
00000000000000000041,2980.0,225.93856067499837,-802.504132231405,1,66,Ateles chamek,2015,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.33014266648853,-12.150701031644752],[-71.32099817005349,-12.150701031644752],[-71.32099817005349,-12.141703894819148],[-71.33014266648853,-12.141703894819148],[-71.33014266648853,-12.150701031644752]]]}"
00000000000000000042,2996.0,273.11511684449255,-1017.314049586777,1,67,Ateles chamek,2015,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-65.1000872744695,-9.831999697565973],[-65.09101435292197,-9.831999697565973],[-65.09101435292197,-9.823002560734665],[-65.1000872744695,-9.823002560734665],[-65.1000872744695,-9.831999697565973]]]}"
00000000000000000043,2997.3388429752067,355.25342250855505,-1019.103305785124,1,68,Ateles chamek,2015,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-62.162061781019815,-9.186790070639193],[-62.15300595010238,-9.186790070639193],[-62.15300595010238,-9.177792933806318],[-62.162061781019815,-9.177792933806318],[-62.162061781019815,-9.186790070639193]]]}"
00000000000000000034,2980.6090534979426,264.10084627881463,-614.0905349794239,1,53,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.03769701080594,-12.40937794285556],[-71.02854352671636,-12.40937794285556],[-71.02854352671636,-12.400380806030599],[-71.03769701080594,-12.400380806030599],[-71.03769701080594,-12.40937794285556]]]}"
00000000000000000035,2994.0,320.48308984273694,268.20746887966806,1,54,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.66084130228383,-4.747763890146608],[-73.65187079493866,-4.747763890146608],[-73.65187079493866,-4.738766753303051],[-73.66084130228383,-4.738766753303051],[-73.66084130228383,-4.747763890146608]]]}"
00000000000000000036,2998.0,290.1926314742477,-971.5432098765433,1,55,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-66.77852394705353,-14.054545440116089],[-66.7693084702007,-14.054545440116089],[-66.7693084702007,-14.045548303295242],[-66.77852394705353,-14.045548303295242],[-66.77852394705353,-14.054545440116089]]]}"
00000000000000000037,2981.6337448559675,369.8259935418275,-641.1810699588477,1,56,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.03935432002922,-12.465388711187753],[-70.03019886294422,-12.465388711187753],[-70.03019886294422,-12.45639157436293],[-70.03935432002922,-12.45639157436293],[-70.03935432002922,-12.465388711187753]]]}"
00000000000000000038,2984.987654320988,330.7834576893245,-722.7489711934156,1,57,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.09890773907902,-12.585280561211457],[-70.0897480264761,-12.585280561211457],[-70.0897480264761,-12.576283424386935],[-70.09890773907902,-12.576283424386935],[-70.09890773907902,-12.585280561211457]]]}"
00000000000000000039,2984.165289256198,342.9879992776666,-688.099173553719,1,58,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.1027908486959,-12.542116463014207],[-70.09363267326259,-12.542116463014207],[-70.09363267326259,-12.533119326189574],[-70.1027908486959,-12.533119326189574],[-70.1027908486959,-12.542116463014207]]]}"
0000000000000000003a,2983.136363636364,342.31890717813786,-678.3471074380166,1,59,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.12501086442211,-12.559863685206878],[-70.1158520576624,-12.559863685206878],[-70.1158520576624,-12.550866548382286],[-70.12501086442211,-12.550866548382286],[-70.12501086442211,-12.559863685206878]]]}"
0000000000000000003b,2982.847107438017,365.55097772267237,-654.4380165289256,1,60,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.02729318750443,-12.507054551431052],[-70.0181362564994,-12.507054551431052],[-70.0181362564994,-12.498057414606333],[-70.02729318750443,-12.498057414606333],[-70.02729318750443,-12.507054551431052]]]}"
0000000000000000003c,2982.0,358.0060088102483,-632.5,1,61,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.1384704596986,-12.42227812220315],[-70.12931652204722,-12.42227812220315],[-70.12931652204722,-12.41328098537822],[-70.1384704596986,-12.41328098537822],[-70.1384704596986,-12.42227812220315]]]}"
0000000000000000003d,2981.0,222.09601548880585,-850.6611570247933,1,62,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.39132259550065,-11.950870877036124],[-71.38218490262125,-11.950870877036124],[-71.38218490262125,-11.941873740210024],[-71.39132259550065,-11.941873740210024],[-71.39132259550065,-11.950870877036124]]]}"
0000000000000000003e,2991.3305785123966,365.26077547940343,-1079.5454545454545,1,63,Ateles chamek,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-58.54146116931657,-9.004774024739026],[-58.53240994072367,-9.004774024739026],[-58.53240994072367,-8.995776887905707],[-58.54146116931657,-8.995776887905707],[-58.54146116931657,-9.004774024739026]]]}"
00000000000000000025,2989.6694214876034,341.4409952715408,-848.2396694214876,1,38,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-68.8174622552837,-12.449728348288092],[-68.80830735080627,-12.449728348288092],[-68.80830735080627,-12.44073121146323],[-68.8174622552837,-12.44073121146323],[-68.8174622552837,-12.449728348288092]]]}"
00000000000000000026,2977.045267489712,243.7574990982872,-767.7078189300412,1,39,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-62.672537816695375,-16.05080025881872],[-62.66323560233356,-16.05080025881872],[-62.66323560233356,-16.041803122002946],[-62.672537816695375,-16.041803122002946],[-62.672537816695375,-16.05080025881872]]]}"
00000000000000000027,2983.0,395.768006250201,-580.6666666666667,1,40,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.79138109318247,-13.06037102384861],[-69.78220408280144,-13.06037102384861],[-69.78220408280144,-13.051373887025271],[-69.79138109318247,-13.051373887025271],[-69.79138109318247,-13.06037102384861]]]}"
00000000000000000028,2981.763485477179,399.034684810401,-577.630705394191,1,41,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.7390496472571,-13.09075087932566],[-69.729871507058,-13.09075087932566],[-69.729871507058,-13.081753742502395],[-69.7390496472571,-13.081753742502395],[-69.7390496472571,-13.09075087932566]]]}"
00000000000000000029,2983.863636363637,307.61315199166285,-739.8140495867768,1,42,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.42305432076051,-12.023398155670241],[-69.41391417259045,-12.023398155670241],[-69.41391417259045,-12.014401018844323],[-69.42305432076051,-12.014401018844323],[-69.42305432076051,-12.023398155670241]]]}"
0000000000000000002a,2984.033195020747,283.98051990809773,-767.9460580912862,1,43,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.51006002331758,-12.007037713905191],[-69.50092043039758,-12.007037713905191],[-69.50092043039758,-11.998040577079232],[-69.51006002331758,-11.998040577079232],[-69.51006002331758,-12.007037713905191]]]}"
0000000000000000002b,2984.271604938272,287.1242054126881,-787.6831275720164,1,44,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.54945372768715,-12.124878377444313],[-69.54031011725682,-12.124878377444313],[-69.54031011725682,-12.115881240618645],[-69.54945372768715,-12.115881240618645],[-69.54945372768715,-12.124878377444313]]]}"
0000000000000000002c,2982.4149377593367,310.05686387184744,-748.8672199170124,1,45,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.41005230854243,-12.066160934772682],[-69.40091070522526,-12.066160934772682],[-69.40091070522526,-12.05716379794687],[-69.41005230854243,-12.05716379794687],[-69.41005230854243,-12.066160934772682]]]}"
0000000000000000002d,2987.0,262.9201478564049,-808.8388429752066,1,46,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.52537807385116,-12.068203203055155],[-69.51623640089993,-12.068203203055155],[-69.51623640089993,-12.059206066229347],[-69.52537807385116,-12.059206066229347],[-69.52537807385116,-12.068203203055155]]]}"
0000000000000000002e,2984.0,371.4188876821976,-685.0454545454546,1,47,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.80497357699207,-12.633528034609624],[-69.79581213942316,-12.633528034609624],[-69.79581213942316,-12.624530897785219],[-69.80497357699207,-12.624530897785219],[-69.80497357699207,-12.633528034609624]]]}"
0000000000000000002f,2981.0,194.1758065341918,-897.5247933884297,1,48,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.59842192756942,-12.000786054228275],[-71.58928254660728,-12.000786054228275],[-71.58928254660728,-11.9917889174023],[-71.59842192756942,-11.9917889174023],[-71.59842192756942,-12.000786054228275]]]}"
00000000000000000030,2981.0,247.0554328668313,-666.9549180327868,1,49,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.16491413876113,-12.35079427321553],[-71.15576270803321,-12.35079427321553],[-71.15576270803321,-12.341797136390426],[-71.16491413876113,-12.341797136390426],[-71.16491413876113,-12.35079427321553]]]}"
00000000000000000031,2983.8271604938273,255.95832422829457,-719.5267489711935,1,50,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.83588473164203,-12.278454276825661],[-70.82673582197118,-12.278454276825661],[-70.82673582197118,-12.269457140000375],[-70.83588473164203,-12.269457140000375],[-70.83588473164203,-12.278454276825661]]]}"
00000000000000000032,2981.0,271.3032910055365,-689.3429752066115,1,51,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.8518617352145,-12.021003618404547],[-70.8427216683624,-12.021003618404547],[-70.8427216683624,-12.012006481578624],[-70.8518617352145,-12.012006481578624],[-70.8518617352145,-12.021003618404547]]]}"
00000000000000000033,2986.0,397.43240495161575,-734.7644628099173,1,52,Ateles chamek,2017,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.07232472840568,-12.841339980103891],[-69.06315577926003,-12.841339980103891],[-69.06315577926003,-12.832342843280008],[-69.07232472840568,-12.832342843280008],[-69.07232472840568,-12.841339980103891]]]}"
00000000000000000015,2980.4834710743803,246.08949815734363,-773.7975206611571,1,22,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.18665875183954,-11.949475178406399],[-71.17752110605268,-11.949475178406399],[-71.17752110605268,-11.940478041580299],[-71.18665875183954,-11.940478041580299],[-71.18665875183954,-11.949475178406399]]]}"
00000000000000000016,2983.938016528926,381.22512363402313,-597.909090909091,1,23,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.62577123224882,-13.1223480693903],[-69.6165919139259,-13.1223480693903],[-69.6165919139259,-13.113350932567112],[-69.62577123224882,-13.113350932567112],[-69.62577123224882,-13.1223480693903]]]}"
00000000000000000017,2981.231404958678,361.04389941002717,-621.9173553719007,1,24,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.16497954092716,-12.4066355957077],[-70.15582615319111,-12.4066355957077],[-70.15582615319111,-12.39763845888273],[-70.16497954092716,-12.39763845888273],[-70.16497954092716,-12.4066355957077]]]}"
00000000000000000018,2983.0,229.5258362825252,-816.1157024793389,1,25,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.21485467204384,-12.010118952733114],[-71.20571497461312,-12.010118952733114],[-71.20571497461312,-12.001121815907162],[-71.21485467204384,-12.001121815907162],[-71.21485467204384,-12.010118952733114]]]}"
00000000000000000019,2983.293388429752,232.82786408731764,-788.2272727272727,1,26,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.1509889174055,-12.124659881492693],[-71.14184531446334,-12.124659881492693],[-71.14184531446334,-12.115662744667024],[-71.1509889174055,-12.115662744667024],[-71.1509889174055,-12.124659881492693]]]}"
0000000000000000001a,2980.0,235.37474436818817,-769.7654320987655,1,27,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.2660394000821,-12.195532833635987],[-71.2568933605958,-12.195532833635987],[-71.2568933605958,-12.186535696810498],[-71.2660394000821,-12.186535696810498],[-71.2660394000821,-12.195532833635987]]]}"
0000000000000000001b,2888.647540983606,516.857011888848,-302.53688524590166,1,28,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-65.08208395209253,-17.48728628587944],[-65.07271121171853,-17.48728628587944],[-65.07271121171853,-17.478289149067376],[-65.08208395209253,-17.478289149067376],[-65.08208395209253,-17.48728628587944]]]}"
0000000000000000001c,2985.0,330.3443242853338,-718.314049586777,1,29,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.08606553964137,-12.585931589965258],[-70.07690580381012,-12.585931589965258],[-70.07690580381012,-12.576934453140733],[-70.08606553964137,-12.576934453140733],[-70.08606553964137,-12.585931589965258]]]}"
0000000000000000001d,2999.0,335.91890289180014,-1211.9336099585064,1,30,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-56.35195876984958,-9.760823526551041],[-56.34288779329303,-9.760823526551041],[-56.34288779329303,-9.751826389719563],[-56.35195876984958,-9.751826389719563],[-56.35195876984958,-9.760823526551041]]]}"
0000000000000000001e,2992.0,351.1015727145612,-1246.2107438016528,1,31,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-56.616110324027716,-13.502972476210434],[-56.606916570106016,-13.502972476210434],[-56.606916570106016,-13.493975339388202],[-56.616110324027716,-13.493975339388202],[-56.616110324027716,-13.502972476210434]]]}"
0000000000000000001f,2989.900826446281,367.5026018126937,-1332.3305785123966,1,32,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-54.88080075517378,-9.576747375964194],[-54.87173474004622,-9.576747375964194],[-54.87173474004622,-9.567750239132266],[-54.88080075517378,-9.567750239132266],[-54.88080075517378,-9.576747375964194]]]}"
00000000000000000020,2982.0,219.01667974803073,-846.305785123967,1,33,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.39063710517864,-12.022542008267987],[-71.38149698608517,-12.022542008267987],[-71.38149698608517,-12.013544871442065],[-71.39063710517864,-12.013544871442065],[-71.39063710517864,-12.022542008267987]]]}"
00000000000000000021,2978.0,410.64966485922224,-530.082304526749,1,34,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.79051789132818,-13.160464465195062],[-69.7813371476895,-13.160464465195062],[-69.7813371476895,-13.15146732837197],[-69.79051789132818,-13.15146732837197],[-69.79051789132818,-13.160464465195062]]]}"
00000000000000000022,2984.0,386.46696194735443,-618.2892561983471,1,35,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.74291891107057,-13.024082859475756],[-69.7337432464909,-13.024082859475756],[-69.7337432464909,-13.015085722652328],[-69.74291891107057,-13.015085722652328],[-69.74291891107057,-13.024082859475756]]]}"
00000000000000000023,2983.913223140496,380.35491438936594,-607.7685950413223,1,36,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.6112571164452,-13.13618911906016],[-69.60207728107419,-13.13618911906016],[-69.60207728107419,-13.127191982237008],[-69.6112571164452,-13.127191982237008],[-69.6112571164452,-13.13618911906016]]]}"
00000000000000000024,2982.0,348.266318113225,-668.0452674897118,1,37,Ateles chamek,2018,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.11496320286713,-12.486096776479906],[-70.10580701390337,-12.486096776479906],[-70.10580701390337,-12.477099639655139],[-70.11496320286713,-12.477099639655139],[-70.11496320286713,-12.486096776479906]]]}"
00000000000000000009,2981.9506172839506,215.67651166248717,-868.6666666666666,1,10,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.42812427002914,-11.993147614123739],[-71.41898514788154,-11.993147614123739],[-71.41898514788154,-11.984150477297744],[-71.42812427002914,-11.984150477297744],[-71.42812427002914,-11.993147614123739]]]}"
0000000000000000000a,2981.1851851851848,212.49642153139467,-896.8559670781892,1,11,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.5197217010028,-11.908683321969578],[-71.51058542897326,-11.908683321969578],[-71.51058542897326,-11.899686185143375],[-71.5197217010028,-11.899686185143375],[-71.5197217010028,-11.908683321969578]]]}"
0000000000000000000b,2980.942148760331,365.04085181370255,-640.7644628099173,1,12,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.07661849645599,-12.43522289256127],[-70.06746410316335,-12.43522289256127],[-70.06746410316335,-12.426225755736374],[-70.07661849645599,-12.426225755736374],[-70.07661849645599,-12.43522289256127]]]}"
0000000000000000000c,2981.0,206.81052297797086,-893.9834710743802,1,13,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.52112277091494,-11.96290599077935],[-71.51198467171123,-11.96290599077935],[-71.51198467171123,-11.953908853953276],[-71.52112277091494,-11.953908853953276],[-71.52112277091494,-11.96290599077935]]]}"
0000000000000000000d,2936.3236514522823,145.00396190342568,-893.091286307054,1,14,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.53244135626633,-13.024403914751607],[-73.52326567979772,-13.024403914751607],[-73.52326567979772,-13.015406777928176],[-73.53244135626633,-13.015406777928176],[-73.53244135626633,-13.024403914751607]]]}"
0000000000000000000e,2989.0,264.10320338729986,-975.8264462809917,1,15,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.9111482290128,-9.393607636598562],[-69.90208705192858,-9.393607636598562],[-69.90208705192858,-9.384610499766188],[-69.9111482290128,-9.384610499766188],[-69.9111482290128,-9.393607636598562]]]}"
0000000000000000000f,2992.0,320.17030036894613,296.80497925311204,1,16,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.41703823837729,-4.475642789259669],[-73.40807116370576,-4.475642789259669],[-73.40807116370576,-4.466645652415462],[-73.41703823837729,-4.466645652415462],[-73.41703823837729,-4.475642789259669]]]}"
00000000000000000010,2980.012396694215,190.08817915482953,-928.3884297520661,1,17,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.7019177818215,-12.00780467928638],[-71.69277816288995,-12.00780467928638],[-71.69277816288995,-11.998807542460423],[-71.7019177818215,-11.998807542460423],[-71.7019177818215,-12.00780467928638]]]}"
00000000000000000011,2981.502074688797,362.9215309491296,-659.9834024896267,1,18,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.05559938017592,-12.496829832715523],[-70.0464428113604,-12.496829832715523],[-70.0464428113604,-12.487832695890779],[-70.05559938017592,-12.487832695890779],[-70.05559938017592,-12.496829832715523]]]}"
00000000000000000012,2994.0,273.1615791005537,-98.02479338842976,1,19,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-75.59638891856311,-5.2536578228609425],[-75.58741148412973,-5.2536578228609425],[-75.58741148412973,-5.244660686018594],[-75.59638891856311,-5.244660686018594],[-75.59638891856311,-5.2536578228609425]]]}"
00000000000000000013,2990.3703703703704,414.37224060812116,-984.8024691358024,1,20,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-59.04617177686389,-8.870572919434846],[-59.037123880130636,-8.870572919434846],[-59.037123880130636,-8.861575782601202],[-59.04617177686389,-8.861575782601202],[-59.04617177686389,-8.870572919434846]]]}"
00000000000000000014,2984.1983471074377,276.73283310567047,-386.9917355371901,1,21,Ateles chamek,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.78883080677728,-7.41182260081409],[-73.77981578778655,-7.41182260081409],[-73.77981578778655,-7.402825463976916],[-73.78883080677728,-7.402825463976916],[-73.78883080677728,-7.41182260081409]]]}"
00000000000000000000,2983.384297520661,224.75754250770757,-925.0165289256199,1,1,Ateles chamek,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.22662658618992,-11.05501517989579],[-70.21751791183608,-11.05501517989579],[-70.21751791183608,-11.046018043067484],[-70.22662658618992,-11.046018043067484],[-70.22662658618992,-11.05501517989579]]]}"
00000000000000000001,2991.0,328.18148943002785,468.82157676348555,1,2,Ateles chamek,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.20490866607814,-4.2717726890966095],[-73.1959440289507,-4.2717726890966095],[-73.1959440289507,-4.262775552251917],[-73.20490866607814,-4.262775552251917],[-73.20490866607814,-4.2717726890966095]]]}"
00000000000000000002,2991.0,355.72699747046,736.50622406639,1,3,Ateles chamek,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.06375339114172,-3.8318288609625806],[-73.05479362328985,-3.8318288609625806],[-73.05479362328985,-3.8228317241168415],[-73.06375339114172,-3.8228317241168415],[-73.06375339114172,-3.8318288609625806]]]}"
00000000000000000003,2991.6694214876034,334.40818849673946,-1205.1776859504132,1,4,Ateles chamek,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-54.87258269707588,-12.209828711613298],[-54.8634361642572,-12.209828711613298],[-54.8634361642572,-12.200831574787843],[-54.87258269707588,-12.200831574787843],[-54.87258269707588,-12.209828711613298]]]}"
00000000000000000004,2999.0,335.24196794998545,-1151.586776859504,1,5,Ateles chamek,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-56.93827483729022,-10.241822298084019],[-56.929190427513774,-10.241822298084019],[-56.929190427513774,-10.232825161253714],[-56.93827483729022,-10.232825161253714],[-56.93827483729022,-10.241822298084019]]]}"
00000000000000000005,2992.6763485477177,371.28415980675413,-1132.9004149377595,1,6,Ateles chamek,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-55.84714214001256,-9.6274518140428],[-55.838074768121785,-9.6274518140428],[-55.838074768121785,-9.618454677210995],[-55.84714214001256,-9.618454677210995],[-55.84714214001256,-9.6274518140428]]]}"
00000000000000000006,2910.338842975207,185.77337482546974,-807.0909090909091,1,7,Ateles chamek,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.56233188887381,-13.087968400268316],[-73.55315385227321,-13.087968400268316],[-73.55315385227321,-13.078971263445045],[-73.56233188887381,-13.078971263445045],[-73.56233188887381,-13.087968400268316]]]}"
00000000000000000007,2992.6611570247933,299.22575567576513,-1019.6859504132233,1,8,Ateles chamek,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-61.12272916487096,-13.586237270181218],[-61.1135321928389,-13.586237270181218],[-61.1135321928389,-13.577240133359194],[-61.12272916487096,-13.577240133359194],[-61.12272916487096,-13.586237270181218]]]}"
